Root Superpathway	Gene Identifier	Log fold difference	Pointwise Relative Entropy
Gene expression (Transcription)	SYNE2	0.069232617	-0.002796284
Gene expression (Transcription)	ATF4	0.065531373	-0.002796284
Gene expression (Transcription)	BCAR3	0.063977972	-0.002796284
Gene expression (Transcription)	BCOR	0.078939403	-0.002796284
Gene expression (Transcription)	CARM1	0.05546665	-0.002796284
Gene expression (Transcription)	CDC37	0.073010317	-0.002796284
Gene expression (Transcription)	CREBBP	0.050366539	-0.002796284
Gene expression (Transcription)	CUL2	0.050877892	-0.002796284
Gene expression (Transcription)	CUL3	0.075892425	-0.002796284
Gene expression (Transcription)	DNMT3A	0.06120612	-0.002796284
Gene expression (Transcription)	EDF1	0.092007002	-0.002796284
Gene expression (Transcription)	EP300	0.051449403	-0.002796284
Gene expression (Transcription)	ERCC6	0.067152472	-0.002796284
Gene expression (Transcription)	GAPVD1	0.074754606	-0.002796284
Gene expression (Transcription)	HDAC3	0.053194233	-0.002796284
Gene expression (Transcription)	HIPK2	0.054631409	-0.002796284
Gene expression (Transcription)	KDM2B	0.140055644	-0.002796284
Gene expression (Transcription)	LDHB	0.117876502	-0.002796284
Gene expression (Transcription)	NAP1L1	0.126959305	-0.002796284
Gene expression (Transcription)	NCOA3	0.159723545	-0.002796284
Gene expression (Transcription)	NCOR1	0.103790421	-0.002796284
Gene expression (Transcription)	PCGF5	0.098325663	-0.002796284
Gene expression (Transcription)	PDCD6	0.109044638	-0.002796284
Gene expression (Transcription)	PIN1	0.052179795	-0.002796284
Gene expression (Transcription)	POLR1D	0.130809647	-0.002796284
Gene expression (Transcription)	SND1	0.098216116	-0.002796284
Gene expression (Transcription)	TDG	0.062430565	-0.002796284
Gene expression (Transcription)	TOP2A	0.070716138	-0.002796284
Gene expression (Transcription)	TOP2B	0.104650389	-0.002796284
Gene expression (Transcription)	VIRMA	0.065993804	-0.002796284
Gene expression (Transcription)	AHSA1	0.051857792	-0.002796284
Gene expression (Transcription)	BANF1	0.073475695	-0.002796284
Gene expression (Transcription)	CAPRIN1	0.09658433	-0.002796284
Gene expression (Transcription)	CBX1	0.072934154	-0.002796284
Gene expression (Transcription)	CEBPZ	0.055508003	-0.002796284
Gene expression (Transcription)	CWC22	0.061852667	-0.002796284
Gene expression (Transcription)	DICER1	0.093055129	-0.002796284
Gene expression (Transcription)	G3BP1	0.119580028	-0.002796284
Gene expression (Transcription)	NASP	0.071426351	-0.002796284
Gene expression (Transcription)	NOLC1	0.055060865	-0.002796284
Gene expression (Transcription)	PNRC2	0.084721803	-0.002796284
Gene expression (Transcription)	POLR2B	0.082949429	-0.002796284
Gene expression (Transcription)	POLR2H	0.053009682	-0.002796284
Gene expression (Transcription)	PRMT1	0.062094592	-0.002796284
Gene expression (Transcription)	RBBP6	0.057855056	-0.002796284
Gene expression (Transcription)	SMARCA4	0.085094051	-0.002796284
Gene expression (Transcription)	SMARCAD1	0.052872896	-0.002796284
Gene expression (Transcription)	SMARCC1	0.153146554	-0.002796284
Gene expression (Transcription)	TMPO	0.065614528	-0.002796284
Gene expression (Transcription)	TNPO1	0.063428055	-0.002796284
Gene expression (Transcription)	USP10	0.10695142	-0.002796284
Gene expression (Transcription)	ATRX	0.110897506	-0.002796284
Gene expression (Transcription)	ERCC5	0.084991398	-0.002796284
Gene expression (Transcription)	ETV6	0.120133662	-0.002796284
Gene expression (Transcription)	FKBP5	0.050314404	-0.002796284
Gene expression (Transcription)	GTF2F2	0.061273702	-0.002796284
Gene expression (Transcription)	HIPK3	0.051433998	-0.002796284
Gene expression (Transcription)	KPNA1	0.086053275	-0.002796284
Gene expression (Transcription)	KPNA2	0.075893911	-0.002796284
Gene expression (Transcription)	LMNA	0.08730431	-0.002796284
Gene expression (Transcription)	NCOA2	0.062304409	-0.002796284
Gene expression (Transcription)	POU2F1	0.050391411	-0.002796284
Gene expression (Transcription)	SCAI	0.055466638	-0.002796284
Gene expression (Transcription)	SUPT20H	0.054897387	-0.002796284
Gene expression (Transcription)	TBL1XR1	0.098322946	-0.002796284
Gene expression (Transcription)	TRIM24	0.081956063	-0.002796284
Gene expression (Transcription)	UXT	0.0754104	-0.002796284
Gene expression (Transcription)	XPC	0.082388075	-0.002796284
Gene expression (Transcription)	XRCC6	0.078070601	-0.002796284
Gene expression (Transcription)	ACAP1	0.070424687	-0.002796284
Gene expression (Transcription)	ARID1A	0.065143903	-0.002796284
Gene expression (Transcription)	ARID1B	0.131463413	-0.002796284
Gene expression (Transcription)	ASXL2	0.068950035	-0.002796284
Gene expression (Transcription)	AUTS2	0.128808731	-0.002796284
Gene expression (Transcription)	BCL11A	0.08451082	-0.002796284
Gene expression (Transcription)	BPTF	0.106096337	-0.002796284
Gene expression (Transcription)	BRD7	0.084921832	-0.002796284
Gene expression (Transcription)	BRWD1	0.058987193	-0.002796284
Gene expression (Transcription)	CHD9	0.105349905	-0.002796284
Gene expression (Transcription)	CIITA	0.131349295	-0.002796284
Gene expression (Transcription)	CNOT10	0.053530013	-0.002796284
Gene expression (Transcription)	CNOT2	0.069699215	-0.002796284
Gene expression (Transcription)	CNOT6L	0.069527671	-0.002796284
Gene expression (Transcription)	CNOT8	0.055449408	-0.002796284
Gene expression (Transcription)	DAXX	0.066326569	-0.002796284
Gene expression (Transcription)	DLEU1	0.051530057	-0.002796284
Gene expression (Transcription)	DPF2	0.053596851	-0.002796284
Gene expression (Transcription)	DR1	0.051004688	-0.002796284
Gene expression (Transcription)	EBF1	0.067208031	-0.002796284
Gene expression (Transcription)	EIF2AK1	0.09774607	-0.002796284
Gene expression (Transcription)	ELOF1	0.090558416	-0.002796284
Gene expression (Transcription)	FOXN2	0.061955287	-0.002796284
Gene expression (Transcription)	G3BP2	0.093579628	-0.002796284
Gene expression (Transcription)	GATAD2B	0.063803369	-0.002796284
Gene expression (Transcription)	GTF3A	0.060649058	-0.002796284
Gene expression (Transcription)	HAT1	0.061735491	-0.002796284
Gene expression (Transcription)	HMGB2	0.072092668	-0.002796284
Gene expression (Transcription)	HTT	0.079572247	-0.002796284
Gene expression (Transcription)	INTS6	0.074235175	-0.002796284
Gene expression (Transcription)	IRF2	0.094600545	-0.002796284
Gene expression (Transcription)	IWS1	0.099226826	-0.002796284
Gene expression (Transcription)	KLF13	0.072216384	-0.002796284
Gene expression (Transcription)	KLHDC10	0.067255304	-0.002796284
Gene expression (Transcription)	KMT2C	0.094701089	-0.002796284
Gene expression (Transcription)	MPG	0.116448001	-0.002796284
Gene expression (Transcription)	MPHOSPH8	0.060027584	-0.002796284
Gene expression (Transcription)	MYSM1	0.053677861	-0.002796284
Gene expression (Transcription)	NCOA1	0.102270756	-0.002796284
Gene expression (Transcription)	NCOA4	0.087457634	-0.002796284
Gene expression (Transcription)	NR1H2	0.057382685	-0.002796284
Gene expression (Transcription)	NR6A1	0.051125042	-0.002796284
Gene expression (Transcription)	NSD1	0.076942592	-0.002796284
Gene expression (Transcription)	PANK2	0.051646976	-0.002796284
Gene expression (Transcription)	PBRM1	0.095718193	-0.002796284
Gene expression (Transcription)	PGAM1	0.12669025	-0.002796284
Gene expression (Transcription)	PHF6	0.055959713	-0.002796284
Gene expression (Transcription)	POLR2F	0.058155815	-0.002796284
Gene expression (Transcription)	PRCC	0.055666115	-0.002796284
Gene expression (Transcription)	PTGES3	0.088445544	-0.002796284
Gene expression (Transcription)	RFX7	0.079173224	-0.002796284
Gene expression (Transcription)	RIF1	0.076211783	-0.002796284
Gene expression (Transcription)	RNPEP	0.054480036	-0.002796284
Gene expression (Transcription)	RPRD2	0.052963409	-0.002796284
Gene expression (Transcription)	SAT2	0.054459354	-0.002796284
Gene expression (Transcription)	SLC25A5	0.107384307	-0.002796284
Gene expression (Transcription)	SMARCA2	0.155414449	-0.002796284
Gene expression (Transcription)	SMARCB1	0.081414374	-0.002796284
Gene expression (Transcription)	SMARCC2	0.090085361	-0.002796284
Gene expression (Transcription)	SMARCD1	0.052140955	-0.002796284
Gene expression (Transcription)	SMARCE1	0.122449148	-0.002796284
Gene expression (Transcription)	SMYD3	0.133834879	-0.002796284
Gene expression (Transcription)	SYNE1	0.062010992	-0.002796284
Gene expression (Transcription)	TADA3	0.071368083	-0.002796284
Gene expression (Transcription)	TBL1X	0.056903782	-0.002796284
Gene expression (Transcription)	TCEA1	0.070121122	-0.002796284
Gene expression (Transcription)	TCF3	0.082205298	-0.002796284
Gene expression (Transcription)	UBTF	0.079067554	-0.002796284
Gene expression (Transcription)	USP7	0.071215449	-0.002796284
Gene expression (Transcription)	YLPM1	0.094203831	-0.002796284
Gene expression (Transcription)	YPEL3	0.084851815	-0.002796284
Gene expression (Transcription)	ZNF827	0.065809097	-0.002796284
Gene expression (Transcription)	ZNF91	0.088492981	-0.002796284
Cell Cycle	ADAR	0.081494286	-0.002929138
Cell Cycle	ALOX5AP	0.082494772	-0.002929138
Cell Cycle	ANKRD11	0.116619463	-0.002929138
Cell Cycle	BECN1	0.05874935	-0.002929138
Cell Cycle	BRD4	0.101655339	-0.002929138
Cell Cycle	CCT2	0.106389475	-0.002929138
Cell Cycle	CDK4	0.072101345	-0.002929138
Cell Cycle	CDKN1A	0.119102456	-0.002929138
Cell Cycle	CKS1B	0.059499783	-0.002929138
Cell Cycle	CMTM6	0.128002483	-0.002929138
Cell Cycle	CSTB	0.140948771	-0.002929138
Cell Cycle	EIF4EBP1	0.061969646	-0.002929138
Cell Cycle	ID2	0.069028711	-0.002929138
Cell Cycle	LGALS3BP	0.017614944	-0.002929138
Cell Cycle	LRRFIP2	0.069536287	-0.002929138
Cell Cycle	SAMSN1	0.149061085	-0.002929138
Cell Cycle	SERPINB6	0.091943891	-0.002929138
Cell Cycle	SPI1	0.07635929	-0.002929138
Cell Cycle	TNKS2	0.092620132	-0.002929138
Cell Cycle	TYMS	0.086331792	-0.002929138
Cell Cycle	UBE2E1	0.119960826	-0.002929138
Cell Cycle	YWHAQ	0.083779386	-0.002929138
Cell Cycle	ANKLE2	0.099512184	-0.002929138
Cell Cycle	CCND2	0.102321365	-0.002929138
Cell Cycle	CCNI	0.144724852	-0.002929138
Cell Cycle	CDCA8	0.050062498	-0.002929138
Cell Cycle	CEP170	0.096889345	-0.002929138
Cell Cycle	CEP57	0.080434914	-0.002929138
Cell Cycle	DCP2	0.088501707	-0.002929138
Cell Cycle	DNMT1	0.07363768	-0.002929138
Cell Cycle	EED	0.070292882	-0.002929138
Cell Cycle	ELF1	0.066360252	-0.002929138
Cell Cycle	ESR1	0.050386406	-0.002929138
Cell Cycle	EZH2	0.096910416	-0.002929138
Cell Cycle	KDM4B	0.101910752	-0.002929138
Cell Cycle	MAPKAP1	0.083298072	-0.002929138
Cell Cycle	MTF2	0.071593986	-0.002929138
Cell Cycle	PDE4B	0.042558338	-0.002929138
Cell Cycle	PTEN	0.074511266	-0.002929138
Cell Cycle	PTTG1	0.090333219	-0.002929138
Cell Cycle	REV3L	0.103083037	-0.002929138
Cell Cycle	SIK3	0.064624321	-0.002929138
Cell Cycle	SMARCA5	0.090164818	-0.002929138
Cell Cycle	SSRP1	0.076867201	-0.002929138
Cell Cycle	SUPT16H	0.079984705	-0.002929138
Cell Cycle	SUZ12	0.11523727	-0.002929138
Cell Cycle	TNKS	0.064482334	-0.002929138
Cell Cycle	TOPORS	0.052336464	-0.002929138
Cell Cycle	WAPL	0.070878301	-0.002929138
Cell Cycle	YWHAE	0.097487295	-0.002929138
Cell Cycle	BABAM2	0.062781763	-0.002929138
Cell Cycle	BCOR	0.078939403	-0.002929138
Cell Cycle	BIRC5	0.057147229	-0.002929138
Cell Cycle	BRCC3	0.051945238	-0.002929138
Cell Cycle	BUB3	0.071506814	-0.002929138
Cell Cycle	CCT3	0.097394066	-0.002929138
Cell Cycle	CCT6A	0.104627387	-0.002929138
Cell Cycle	CKAP5	0.065292591	-0.002929138
Cell Cycle	ESR2	0.070751104	-0.002929138
Cell Cycle	HLTF	0.060694874	-0.002929138
Cell Cycle	HMGN2	0.058515015	-0.002929138
Cell Cycle	IGBP1	0.101945584	-0.002929138
Cell Cycle	KIF2C	0.056194151	-0.002929138
Cell Cycle	ORC4	0.057425409	-0.002929138
Cell Cycle	PCGF5	0.098325663	-0.002929138
Cell Cycle	PCLAF	0.053746629	-0.002929138
Cell Cycle	PPP2R2A	0.050924903	-0.002929138
Cell Cycle	RB1	0.083564154	-0.002929138
Cell Cycle	RBM17	0.107693252	-0.002929138
Cell Cycle	SMC5	0.074744084	-0.002929138
Cell Cycle	SMC6	0.15249467	-0.002929138
Cell Cycle	STMN1	0.069334745	-0.002929138
Cell Cycle	TOP2A	0.070716138	-0.002929138
Cell Cycle	TRAPPC8	0.050401389	-0.002929138
Cell Cycle	VRK1	0.052198947	-0.002929138
Cell Cycle	YWHAH	0.11737514	-0.002929138
Cell Cycle	BAZ1A	0.082572669	-0.002929138
Cell Cycle	CELF1	0.06658326	-0.002929138
Cell Cycle	DHX15	0.070825891	-0.002929138
Cell Cycle	FANCL	0.055925045	-0.002929138
Cell Cycle	FUBP1	0.071647191	-0.002929138
Cell Cycle	MCM3	0.059337269	-0.002929138
Cell Cycle	MKI67	0.090687033	-0.002929138
Cell Cycle	MYC	0.083957902	-0.002929138
Cell Cycle	NOLC1	0.055060865	-0.002929138
Cell Cycle	NONO	0.096590156	-0.002929138
Cell Cycle	PARN	0.07363306	-0.002929138
Cell Cycle	PARP4	0.06401846	-0.002929138
Cell Cycle	PDS5A	0.072913429	-0.002929138
Cell Cycle	POLD2	0.061586135	-0.002929138
Cell Cycle	PRKDC	0.11487067	-0.002929138
Cell Cycle	RAD21	0.108956499	-0.002929138
Cell Cycle	RBM5	0.097973297	-0.002929138
Cell Cycle	RPA1	0.072903952	-0.002929138
Cell Cycle	SF3A2	0.05410521	-0.002929138
Cell Cycle	SFPQ	0.098162794	-0.002929138
Cell Cycle	SMC3	0.060990423	-0.002929138
Cell Cycle	SMC4	0.077931553	-0.002929138
Cell Cycle	SMNDC1	0.050553554	-0.002929138
Cell Cycle	TFDP1	0.056893604	-0.002929138
Cell Cycle	TMPO	0.065614528	-0.002929138
Cell Cycle	U2SURP	0.104511169	-0.002929138
Cell Cycle	UBAP2L	0.06578205	-0.002929138
Cell Cycle	UBE2S	0.060951584	-0.002929138
Cell Cycle	XRCC5	0.103852159	-0.002929138
Cell Cycle	ANAPC5	0.094495612	-0.002929138
Cell Cycle	BRCA1	0.055527414	-0.002929138
Cell Cycle	BRCA2	0.055255887	-0.002929138
Cell Cycle	CAP1	0.094486548	-0.002929138
Cell Cycle	CCNB1	0.072154739	-0.002929138
Cell Cycle	CCNB2	0.071663191	-0.002929138
Cell Cycle	CCND3	0.065438153	-0.002929138
Cell Cycle	CKS2	0.096663871	-0.002929138
Cell Cycle	KPNA2	0.075893911	-0.002929138
Cell Cycle	PDLIM1	0.098085092	-0.002929138
Cell Cycle	POU2F1	0.050391411	-0.002929138
Cell Cycle	RFC1	0.071510514	-0.002929138
Cell Cycle	RPA3	0.078357399	-0.002929138
Cell Cycle	RRM1	0.056646367	-0.002929138
Cell Cycle	TERF2IP	0.107467926	-0.002929138
Cell Cycle	TRIM24	0.081956063	-0.002929138
Cell Cycle	WRN	0.066007249	-0.002929138
Cell Cycle	XRCC6	0.078070601	-0.002929138
Cell Cycle	ASXL2	0.068950035	-0.002929138
Cell Cycle	BRWD1	0.058987193	-0.002929138
Cell Cycle	GATAD2B	0.063803369	-0.002929138
Cell Cycle	HMGB2	0.072092668	-0.002929138
Cell Cycle	MPHOSPH8	0.060027584	-0.002929138
Cell Cycle	RIF1	0.076211783	-0.002929138
Cell Cycle	DUT	0.075050051	-0.002929138
Cell Cycle	PAFAH1B1	0.102757572	-0.002929138
Cell Cycle	SFI1	0.058842036	-0.002929138
Cell Cycle	TFEB	0.126042176	-0.002929138
Cell Cycle	AKAP8L	0.073619165	-0.002929138
Cell Cycle	ASPM	0.075001749	-0.002929138
Cell Cycle	BACH1	0.068345349	-0.002929138
Cell Cycle	CDC27	0.054911954	-0.002929138
Cell Cycle	CENPF	0.080362431	-0.002929138
Cell Cycle	CEP350	0.120217242	-0.002929138
Cell Cycle	CEP55	0.053979329	-0.002929138
Cell Cycle	DDIT4	0.120726269	-0.002929138
Cell Cycle	DNAJB6	0.064251825	-0.002929138
Cell Cycle	FAAP20	0.093305595	-0.002929138
Cell Cycle	HDGF	0.076617685	-0.002929138
Cell Cycle	HMGN1	0.067440608	-0.002929138
Cell Cycle	HMMR	0.064856826	-0.002929138
Cell Cycle	IPO9	0.070013233	-0.002929138
Cell Cycle	KHSRP	0.050335477	-0.002929138
Cell Cycle	MCM5	0.052385623	-0.002929138
Cell Cycle	MCM7	0.054281015	-0.002929138
Cell Cycle	MGMT	0.074422594	-0.002929138
Cell Cycle	MRFAP1	0.072089858	-0.002929138
Cell Cycle	NCAPD2	0.071943857	-0.002929138
Cell Cycle	NSD2	0.068256396	-0.002929138
Cell Cycle	NUSAP1	0.065175437	-0.002929138
Cell Cycle	ORC6	0.051627704	-0.002929138
Cell Cycle	PBX3	0.106248319	-0.002929138
Cell Cycle	PCM1	0.142785213	-0.002929138
Cell Cycle	PIBF1	0.072136762	-0.002929138
Cell Cycle	POLD4	0.108540073	-0.002929138
Cell Cycle	POLK	0.06638113	-0.002929138
Cell Cycle	PURA	0.052369144	-0.002929138
Cell Cycle	RBL2	0.081001028	-0.002929138
Cell Cycle	RNASEH2B	0.06866032	-0.002929138
Cell Cycle	RPAIN	0.101194988	-0.002929138
Cell Cycle	RSF1	0.123390947	-0.002929138
Cell Cycle	SCAF11	0.087677658	-0.002929138
Cell Cycle	SET	0.098249146	-0.002929138
Cell Cycle	SMC1A	0.073978512	-0.002929138
Cell Cycle	SMC2	0.054542101	-0.002929138
Cell Cycle	STAG2	0.083382744	-0.002929138
Cell Cycle	THYN1	0.067231581	-0.002929138
Cell Cycle	TPX2	0.068627207	-0.002929138
Cell Cycle	TTF2	0.071121755	-0.002929138
Cell Cycle	UBE2C	0.05369086	-0.002929138
Cell Cycle	YWHAB	0.110483269	-0.002929138
Cell Cycle	ZFR	0.091060836	-0.002929138
DNA Repair	BHLHE40	0.137769969	-0.002971662
DNA Repair	ELOB	0.094467023	-0.002971662
DNA Repair	ELOC	0.091552904	-0.002971662
DNA Repair	HERC2	0.060157537	-0.002971662
DNA Repair	IFIT2	-0.001523605	-0.002971662
DNA Repair	RAD23A	0.074714905	-0.002971662
DNA Repair	RNF168	0.057150421	-0.002971662
DNA Repair	SKP1	0.094798191	-0.002971662
DNA Repair	TNKS2	0.092620132	-0.002971662
DNA Repair	CUL5	0.065629762	-0.002971662
DNA Repair	EWSR1	0.094355352	-0.002971662
DNA Repair	FBXO9	0.061590637	-0.002971662
DNA Repair	FMNL1	0.11028123	-0.002971662
DNA Repair	HPRT1	0.074930823	-0.002971662
DNA Repair	KDM1A	0.059670387	-0.002971662
DNA Repair	KDM4B	0.101910752	-0.002971662
DNA Repair	NR4A3	0.050889853	-0.002971662
DNA Repair	PHF21A	0.075182315	-0.002971662
DNA Repair	RCOR1	0.059074033	-0.002971662
DNA Repair	RCOR3	0.058541063	-0.002971662
DNA Repair	REV3L	0.103083037	-0.002971662
DNA Repair	SRA1	0.067169577	-0.002971662
DNA Repair	SYNE2	0.069232617	-0.002971662
DNA Repair	TNKS	0.064482334	-0.002971662
DNA Repair	BABAM1	0.066128833	-0.002971662
DNA Repair	BABAM2	0.062781763	-0.002971662
DNA Repair	BRCC3	0.051945238	-0.002971662
DNA Repair	COP1	0.110801696	-0.002971662
DNA Repair	CUL2	0.050877892	-0.002971662
DNA Repair	CUL3	0.075892425	-0.002971662
DNA Repair	DDB1	0.060278802	-0.002971662
DNA Repair	DDB2	0.126877981	-0.002971662
DNA Repair	HLTF	0.060694874	-0.002971662
DNA Repair	NME1	0.081153959	-0.002971662
DNA Repair	NUP107	0.050754867	-0.002971662
DNA Repair	PARP1	0.107082213	-0.002971662
DNA Repair	PCLAF	0.053746629	-0.002971662
DNA Repair	RAD23B	0.112530252	-0.002971662
DNA Repair	RBM25	0.094763312	-0.002971662
DNA Repair	RBX1	0.112276462	-0.002971662
DNA Repair	SAMHD1	0.012599704	-0.002971662
DNA Repair	SHMT2	0.08792084	-0.002971662
DNA Repair	SMC6	0.15249467	-0.002971662
DNA Repair	TDG	0.062430565	-0.002971662
DNA Repair	TFAM	0.068154614	-0.002971662
DNA Repair	UIMC1	0.060679085	-0.002971662
DNA Repair	USP1	0.068767376	-0.002971662
DNA Repair	ANP32A	0.103744302	-0.002971662
DNA Repair	APEX1	0.107405649	-0.002971662
DNA Repair	CELF2	0.147562214	-0.002971662
DNA Repair	CWC27	0.068324894	-0.002971662
DNA Repair	FANCL	0.055925045	-0.002971662
DNA Repair	GLYR1	0.052677503	-0.002971662
DNA Repair	MAGOH	0.063731165	-0.002971662
DNA Repair	MBD4	0.068368123	-0.002971662
DNA Repair	MCM3	0.059337269	-0.002971662
DNA Repair	MRE11	0.057657825	-0.002971662
DNA Repair	MSH2	0.079024044	-0.002971662
DNA Repair	MVP	0.095738777	-0.002971662
DNA Repair	NBN	0.079780301	-0.002971662
DNA Repair	PARP4	0.06401846	-0.002971662
DNA Repair	POLD2	0.061586135	-0.002971662
DNA Repair	PRKDC	0.11487067	-0.002971662
DNA Repair	RPA1	0.072903952	-0.002971662
DNA Repair	SNRPC	0.087305818	-0.002971662
DNA Repair	TOPBP1	0.069159138	-0.002971662
DNA Repair	USP10	0.10695142	-0.002971662
DNA Repair	XRCC5	0.103852159	-0.002971662
DNA Repair	ATM	0.059946192	-0.002971662
DNA Repair	BRCA2	0.055255887	-0.002971662
DNA Repair	RAD50	0.085569251	-0.002971662
DNA Repair	RAD51B	0.079124467	-0.002971662
DNA Repair	RFC1	0.071510514	-0.002971662
DNA Repair	RPA3	0.078357399	-0.002971662
DNA Repair	TERF2IP	0.107467926	-0.002971662
DNA Repair	WRN	0.066007249	-0.002971662
DNA Repair	XPC	0.082388075	-0.002971662
DNA Repair	XRCC6	0.078070601	-0.002971662
DNA Repair	NR1H2	0.057382685	-0.002971662
DNA Repair	NR6A1	0.051125042	-0.002971662
DNA Repair	RIF1	0.076211783	-0.002971662
DNA Repair	SFI1	0.058842036	-0.002971662
DNA Repair	CDC27	0.054911954	-0.002971662
DNA Repair	FAAP20	0.093305595	-0.002971662
DNA Repair	HMGN1	0.067440608	-0.002971662
DNA Repair	NSD2	0.068256396	-0.002971662
DNA Repair	POLD4	0.108540073	-0.002971662
DNA Repair	POLK	0.06638113	-0.002971662
DNA Repair	PURA	0.052369144	-0.002971662
DNA Repair	RPAIN	0.101194988	-0.002971662
DNA Repair	SET	0.098249146	-0.002971662
DNA Repair	ABTB2	0.059373111	-0.002971662
DNA Repair	APLF	0.057579608	-0.002971662
DNA Repair	ETAA1	0.058480884	-0.002971662
DNA Repair	MDC1	0.055362924	-0.002971662
DNA Repair	NGLY1	0.065089953	-0.002971662
DNA Repair	PARG	0.062156858	-0.002971662
DNA Repair	SCLT1	0.086019553	-0.002971662
DNA Repair	TIA1	0.057838155	-0.002971662
DNA Repair	UBXN7	0.081284107	-0.002971662
DNA Repair	YEATS4	0.052643742	-0.002971662
DNA Repair	YY1	0.107208884	-0.002971662
DNA Repair	ZNF518A	0.079574428	-0.002971662
Transport of small molecules	CD53	0.087930608	-0.003399826
Transport of small molecules	CD79A	0.080744959	-0.003399826
Transport of small molecules	CMTM6	0.128002483	-0.003399826
Transport of small molecules	GMFG	0.117286334	-0.003399826
Transport of small molecules	IGF2R	0.103838194	-0.003399826
Transport of small molecules	MR1	0.072651879	-0.003399826
Transport of small molecules	SREBF2	0.0962984	-0.003399826
Transport of small molecules	STAT3	0.096870985	-0.003399826
Transport of small molecules	TXNIP	0.070681803	-0.003399826
Transport of small molecules	VDAC2	0.123484833	-0.003399826
Transport of small molecules	WNK1	0.109556476	-0.003399826
Transport of small molecules	A1BG	0.085033244	-0.003399826
Transport of small molecules	ACSL4	0.055418347	-0.003399826
Transport of small molecules	ADD3	0.085430384	-0.003399826
Transport of small molecules	ARHGEF2	0.075192125	-0.003399826
Transport of small molecules	ATP11B	0.067693861	-0.003399826
Transport of small molecules	ATP2B1	0.082147878	-0.003399826
Transport of small molecules	KRAS	0.161529734	-0.003399826
Transport of small molecules	NPTN	0.053840291	-0.003399826
Transport of small molecules	PDE4B	0.042558338	-0.003399826
Transport of small molecules	PI4KA	0.057342894	-0.003399826
Transport of small molecules	PPP3CA	0.117048584	-0.003399826
Transport of small molecules	RELT	0.061782755	-0.003399826
Transport of small molecules	SH3KBP1	0.187472182	-0.003399826
Transport of small molecules	SLC25A3	0.090265904	-0.003399826
Transport of small molecules	SLK	0.061610619	-0.003399826
Transport of small molecules	TMBIM6	0.095288334	-0.003399826
Transport of small molecules	ARL6IP5	0.110753661	-0.003399826
Transport of small molecules	ATF4	0.065531373	-0.003399826
Transport of small molecules	EMC4	0.061828288	-0.003399826
Transport of small molecules	ERGIC3	0.102416319	-0.003399826
Transport of small molecules	KLHL24	0.100291573	-0.003399826
Transport of small molecules	NAXE	0.055621755	-0.003399826
Transport of small molecules	TMEM219	0.066389715	-0.003399826
Transport of small molecules	LAMP1	0.058526306	-0.003399826
Transport of small molecules	LGALS3	0.114979337	-0.003399826
Transport of small molecules	EMC6	0.083654383	-0.003399826
Transport of small molecules	LGALS9	0.090574572	-0.003399826
Transport of small molecules	NPC2	0.126832161	-0.003399826
Transport of small molecules	KLF13	0.072216384	-0.003399826
Transport of small molecules	APOC1	0.06856269	-0.003399826
Transport of small molecules	COX8A	0.09756027	-0.003399826
Transport of small molecules	DBI	0.092925833	-0.003399826
Transport of small molecules	HERPUD2	0.059369607	-0.003399826
Transport of small molecules	SLC39A9	0.093225889	-0.003399826
Transport of small molecules	HMMR	0.064856826	-0.003399826
Transport of small molecules	BIN1	0.061229878	-0.003399826
Transport of small molecules	CD63	0.09286204	-0.003399826
Transport of small molecules	PLP2	0.05028676	-0.003399826
Transport of small molecules	APP	0.064277751	-0.003399826
Transport of small molecules	CD58	0.137417011	-0.003399826
Transport of small molecules	IGHM	0.096304686	-0.003399826
Transport of small molecules	LSR	0.059368699	-0.003399826
Transport of small molecules	OSBPL8	0.106427354	-0.003399826
Transport of small molecules	SLC35B2	0.054482376	-0.003399826
Transport of small molecules	SMAP2	0.090247672	-0.003399826
Transport of small molecules	STK10	0.112663928	-0.003399826
Transport of small molecules	TMC6	0.068128826	-0.003399826
Transport of small molecules	TMEM30A	0.058860785	-0.003399826
Transport of small molecules	YME1L1	0.068629236	-0.003399826
Developmental Biology	ALCAM	0.07367288	-0.007261543
Developmental Biology	BLK	0.124117267	-0.007261543
Developmental Biology	FBXW7	0.138350125	-0.007261543
Developmental Biology	FLI1	0.09828986	-0.007261543
Developmental Biology	FYN	0.058733349	-0.007261543
Developmental Biology	ID2	0.069028711	-0.007261543
Developmental Biology	IL18BP	0.006268378	-0.007261543
Developmental Biology	IRF4	0.11410508	-0.007261543
Developmental Biology	JAK3	0.050899746	-0.007261543
Developmental Biology	MX1	0.023951864	-0.007261543
Developmental Biology	PAK1	0.120014739	-0.007261543
Developmental Biology	PAK2	0.09437795	-0.007261543
Developmental Biology	RAC1	0.1445732	-0.007261543
Developmental Biology	RASA1	0.07975057	-0.007261543
Developmental Biology	RNF31	0.021491023	-0.007261543
Developmental Biology	RUNX3	0.118342574	-0.007261543
Developmental Biology	SEMA4D	0.060420486	-0.007261543
Developmental Biology	SPI1	0.07635929	-0.007261543
Developmental Biology	SRGAP2	0.07250544	-0.007261543
Developmental Biology	STAT4	0.050794881	-0.007261543
Developmental Biology	STAT6	0.054347021	-0.007261543
Developmental Biology	TCF12	0.106591679	-0.007261543
Developmental Biology	TGIF1	0.066611532	-0.007261543
